,Unnamed: 0,ACT_cnt,Rep_cnt,ACT_text_abuse_prob,Rep_ID,rounds,abusive_speech,counter_speech,label,rep_support_final,rep_abusive_final,rep_category_notes,ACT_text_notes,rep_notes
107,5338,ACT_1345,reply_8,0.89779216,1491165529687871488,R6,This is only the footage we HAVE seen - [PLAYER] you evil bastard what haven’t we witnessed you do to your poor animals - [CLUB] shame on you tonight,"[USER] [PLAYER] [CLUB] What is disturbing is he obviously knew he was being filmed by his brother and both were content, laughing and joking at the cruelty he was inflicting and the others assisted by not interjecting to prevent it but encouraged it . They are sick , evil thugs",agrees_with_the_post,no,yes,,,
108,3678,ACT_866,reply_1,0.91669911,1457301237972541440,R3,[PLAYER] [CLUB] Please shut up 👍🏻,[USER] [PLAYER] [CLUB] Just like [USER] said:Please shut up,disagrees_with_the_post,no,no,,,
109,6661,ACT_4661,reply_6,0.98745954,1491051725196721920,R6,I hope [CLUB] sack your arse off [PLAYER] Absolutely disgusting behaviour [URL],[USER] [CLUB] [PLAYER] The lady that hit the horse did,agrees_with_the_post,no,no,,,
110,3407,ACT_3213,reply_5,0.75575447,1487837167619555328,R5,"Its so sad to see [PLAYER] throwing his career away before it has barely begun What an idiot, keep it in your pants man!",[USER] [PLAYER] Not about his career. He’s screwed the girls life over if true,agrees_with_the_post,no,no,,,
111,2633,ACT_2889,reply_1,0.99650675,1495193203888246784,R5,[PLAYER] [CLUB] Shut up nigga,[USER] [PLAYER] [CLUB] Ok,disagrees_with_the_post,no,no,,,
112,6088,ACT_3133,reply_13,0.99103022,1489893458936479488,R6,These are the type of players that we want out of the club immediately.. You're a disgrace [PLAYER],"[USER] [PLAYER] You are wrong to blame Lingard on this. He wanted to leave because of lack of game time, there were clubs who wanted him but United could not agree on a deal and they hardly use him. Is it now that they need him",disagrees_with_the_post,no,no,,,
113,2882,ACT_4136,reply_2,0.99735498,1490822734900875264,R5,Sociopathic vile scum of the earth [PLAYER],[USER] [PLAYER] Not sure what it is with footballers thinking they can just get away with anything cause of the money they're on. Proper bellends some of them lad.,agrees_with_the_post,no,no,,,
114,401,ACT_931,reply_1,0.85871983,1431697849373298688,R4,[PLAYER] you shaa stupid,[USER] [PLAYER] ??? respect the boy ffs,disagrees_with_the_post,yes,no,,,
115,802,ACT_2041,reply_1,0.99289215,1475173834668003328,R4,[PLAYER] [PLAYER] you're shit,"[USER] [PLAYER] [PLAYER] Like Sancho, Greenwood and Penaldo",agrees_with_the_post,no,no,,,
116,4724,ACT_52,reply_11,0.51904172,1491168992383234048,R6,"My I ask [CLUB] why coward, cat beater [PLAYER] is playing tonight?",[USER] [CLUB] [PLAYER] It’s legal in his country and thought it was here.,disagrees_with_the_post,no,no,,,
117,259,ACT_543,reply_1,0.99610633,1491124780086423552,R4,[PLAYER] you disgusting piece of shit. I hope you never play again and you get kicked by every [CLUB] fan you ever meet.,[USER] [PLAYER] [CLUB] ZOUUUUUUUUUUUU 💪🏿💪🏿💪🏿,agrees_with_the_post,no,no,,,
118,306,ACT_653,reply_1,0.99597377,1462440290019643392,R4,[PLAYER] Fuck off harry,[PLAYER] Yay,agrees_with_the_post,no,no,,,
119,3893,ACT_2019,reply_1,0.98433477,1472694173568544768,R3,[PLAYER] Rat,[USER] [PLAYER] You had a beer tonight Stephen ?,disagrees_with_the_post,no,no,,,
120,3374,ACT_2594,reply_5,0.82475269,1438278415057145856,R5,[PLAYER] You are disgrace & should be ashamed of yourself!  Englands worlds footballer & the reason that we lost! Leave the club for all please.,[USER] [PLAYER] Shut up you clown the reason we lost was the sending off.,disagrees_with_the_post,no,no,,,
121,5596,ACT_2099,reply_8,0.99407649,1465917526483812352,R6,You are a disgrace. [PLAYER] [URL],[USER] [PLAYER] A big one . He campaigned for this same award in 2019 the same Buhari campaigned for second term ......He is so obsessed about personal accolades and that might be the downfall of man utd with him . He will score goals but the team won’t get better,agrees_with_the_post,yes,no,,,
122,2420,ACT_1947,reply_1,0.92523605,1475852004110974720,R5,[PLAYER] [USER] What a fraud,[USER] [PLAYER] [USER] Cryyyy,disagrees_with_the_post,no,no,,,
123,294,ACT_622,reply_1,0.87880808,1467162404794650624,R4,[PLAYER] Declan fuck offffffff,[PLAYER] + get your ass to the bridge ffs,agrees_with_the_post,no,no,,,
124,5148,ACT_943,reply_2,0.84910148,1487183136953884672,R6,[PLAYER] How about some G/A mf?,[USER] [PLAYER] He got one in the last match we played man,disagrees_with_the_post,yes,no,,,
125,3000,ACT_4756,reply_2,0.96990597,1479842475183427584,R5,[PLAYER] [CLUB] shut the fuck up and get better,[USER] [PLAYER] [CLUB] -martial avi + name,disagrees_with_the_post,no,no,,,
126,3780,ACT_1394,reply_1,0.98937279,1438116659768745984,R3,[PLAYER] leave you united you fool,[USER] [PLAYER] Nah,disagrees_with_the_post,no,no,,,
127,6790,ACT_4976,reply_7,0.70979345,1491029899137925120,R6,Absolutely sickening [PLAYER] should be absolutely ashamed of himself and [CLUB] should banish him from the team. No place for animal cruelty. Imagine being so hard you kick lumps out of your cat! Disgusting to see. #Zouma #WestHam #KurtZouma [URL],[USER] [PLAYER] [CLUB] People that hurt animals normally her children to!!!!,agrees_with_the_post,no,no,,,
128,2490,ACT_2302,reply_2,0.74657226,1447685732731129856,R5,[PLAYER] Pack Prealish you're fraud player,[USER] [PLAYER] Get a life hater,disagrees_with_the_post,no,no,,,
129,1500,ACT_4095,reply_1,0.99807054,1491038656085180416,R4,.[PLAYER] what a piece of shit scum you are. Fucking disgusting. You should be banned from ever having pets again. Rotten.,"[USER] [PLAYER] He shouldn't just be banned from having pets, he should lose his job and face criminal charges - disgusting",agrees_with_the_post,no,no,,,
130,2911,ACT_4280,reply_1,0.9805845,1432037484125433856,R5,"Dear Greame Souness  Please F**K OFF from [USER] & from our screens you utter moron! I am getting sick of your anti [CLUB] & anti [PLAYER] views! It was a 50/50 ball with [PLAYER] & lets be honest, you were a f**king thug when you played! #DryYourEyes #WOLMUN #MUFC",[USER] [USER] [CLUB] [PLAYER] [PLAYER] Going to say the same about Roy Keane and Robbie Keane? How dare they say something you don’t like,disagrees_with_the_post,no,no,,,
131,5740,ACT_2376,reply_1,0.65890825,1492517820600655872,R6,Rashford talks about his love for the club but he doesn't show it. He doesn't give his all. All he care about is his ego. Fvck you honestly [PLAYER],[USER] [PLAYER] He feeds poor kids. Do you?,disagrees_with_the_post,no,no,,,
132,1737,ACT_4790,reply_1,0.76513666,1469928390228541440,R4,[PLAYER] please have a painful slow dea*h,[USER] [PLAYER] Tears [URL],disagrees_with_the_post,no,no,,,
133,5836,ACT_2626,reply_8,0.98796672,1490821017278811904,R6,On behalf of all Kurts go fuck yourself [PLAYER],[USER] [PLAYER] Hope when we play West Ham Rudiger kicks his head in for all to see,agrees_with_the_post,no,no,,,
134,6290,ACT_3645,reply_7,0.97081345,1490957597620715520,R6,What a nasty little shite [PLAYER] is. Here is hope [USER] prosecutes and [CLUB] sacks him. #AnimalCruelty,"[USER] [PLAYER] [USER] [CLUB] If you can kick a cat, you can kick a ball [URL]",disagrees_with_the_post,no,no,,,
135,3755,ACT_1281,reply_1,0.99171454,1491412500424048640,R3,Piece of shit. [PLAYER] 🖕🏻,[USER] [PLAYER] Holly shit 😳😳😳,disagrees_with_the_post,no,no,,,
136,6529,ACT_4318,reply_2,0.62930173,1491163130415968256,R6,#westhamunited [CLUB] [PLAYER] ANYONE touches a cat again from your team and I will personally fly across the ocean and break every one of your goddamn legs so NO[BODY] will play football ever again. Serious - ANY CAT KICKER'S LEGS WILL BE BROKEN.,"[USER] [CLUB] [PLAYER] If it happens with any animal, we will join you on your endeavors with a metal pipe, a 9mm or 2.",disagrees_with_the_post,no,no,,,
137,1497,ACT_4083,reply_1,0.82321471,1459500605144285184,R4,Today’s news from the [USER] [PLAYER] and [USER] are having a secret relationship. Not anymore you nosey annoying parasite bastards. Plus who gives a rats arse what they are doing. Papers are so vile [URL],[USER] [USER] [PLAYER] [USER] I imagine his missus does,agrees_with_the_post,no,no,,,
138,4733,ACT_63,reply_1,0.66952008,1489887652174348288,R6,Here he goes again [PLAYER] trying to look the hero when there's a problem. What a fraud he's turned out to be,[USER] [PLAYER] What are you speaking you twat bruno has been our best player over the last 3 yrs,disagrees_with_the_post,no,no,,,
139,3496,ACT_5126,reply_4,0.9954254,1430926990081773568,R5,"well done [PLAYER], you just did the impossible in making a fanbase that already hated you hate you even more 👍 you’re a disgrace to City and football in general, hope you rot in prison you ugly twat",[USER] [PLAYER] this bombazo ruined my mood for the day ffs,agrees_with_the_post,no,no,,,
140,6123,ACT_3213,reply_13,0.75575447,1487837942722834432,R6,"Its so sad to see [PLAYER] throwing his career away before it has barely begun What an idiot, keep it in your pants man!","[USER] [PLAYER] What, How is it sad to see, man clearly belongs in jail, wtf. No sympathy for the arse at all",disagrees_with_the_post,no,no,,,
141,5610,ACT_2147,reply_7,0.85610986,1491067278405746688,R6,#Catslivesmatter [PLAYER] you evil man. You are a coward by abusing a defenceless animal is totality inexcusable and for the twat that filmed it I have no words. I expect you to at least give a month’s salary to an animal charity and I hope the [USER] take action.,[USER] [PLAYER] [USER] He really must be charged by RSPCA or it gives the right to so many of his ilk who are even now getting away with cutting animals throats (cats and dogs) for sacrifice. Why are our laws not to be observed by a certain race and religion what’s going on in our dear country?,disagrees_with_the_post,no,no,,,
142,5713,ACT_2348,reply_4,0.52641892,1431417743748829184,R6,[USER] [CLUB] [PLAYER] It's called football fking American Go play Fortnite.,[USER] [USER] [CLUB] [PLAYER] A simple explaination for Americans [URL],disagrees_with_the_post,no,no,,,
143,445,ACT_1040,reply_1,0.94567639,1457304003671429120,R4,[PLAYER] [CLUB] Get. To. fuck.,[USER] [PLAYER] [CLUB] Morning Simon 😂😂,disagrees_with_the_post,no,no,,,
144,5157,ACT_954,reply_9,0.50860667,1442280036820819968,R6,"[PLAYER] You’re better than Pervertz, Pount, Pruno and especially Pele Palli",[USER] [PLAYER] What’s wrong with your vocal cords? Do you need help to fix it?,disagrees_with_the_post,no,no,,,
145,6554,ACT_4441,reply_1,0.53591293,1431309112982310912,R6,[PLAYER] [USER] Except that it’s a scam [URL],[USER] [PLAYER] [USER] There are so many more red flags to this too.,disagrees_with_the_post,yes,no,,,
146,3312,ACT_1656,reply_3,0.87269247,1491736494561660928,R5,This is so shameless. Literally defending their own skin colour even if they have committed such a disgusting act and then excusing it by saying white people have done worse. You’re disgusting [PLAYER],[USER] [PLAYER] You can get away with murder by crying racism these days.,disagrees_with_the_post,no,no,,,
147,5788,ACT_2511,reply_18,0.99355692,1490822034489810688,R6,"You're a ""brave"" man [PLAYER] for kicking your cat. Disgusting piece of sh*t.",[USER] [PLAYER] West Ham must take a stand and both drop this idiot and place a massive fine on him,disagrees_with_the_post,no,no,,,
148,1749,ACT_4817,reply_1,0.99790645,1503855242810699520,R4,[PLAYER] YOU FUCKING SUCK. YOU DONT BELONG. ID RATHER KEEP MAGUIRS THAN YOU. I FUCKING HAAATE YOU. FUCK OFF. OFF YO*****LF,[USER] [PLAYER] Its not that deep.,disagrees_with_the_post,no,no,,,
149,978,ACT_2519,reply_1,0.82788873,1452320077643227136,R4,Well - get fucked [PLAYER] #MUNLIV,[USER] [PLAYER] sucks I live an hour away or I'd be yelling it in the bar with y'all. YNWA,agrees_with_the_post,no,no,,,
150,1540,ACT_4221,reply_1,0.97313571,1496974308056256512,R4,[PLAYER] Ur so shit,[USER] [PLAYER] HOLD DATT [URL],agrees_with_the_post,no,no,,,
151,2320,ACT_1565,reply_2,0.74432933,1497613998082052096,R5,Please retire [PLAYER] 👎,[USER] [PLAYER] No,disagrees_with_the_post,no,no,,,
152,4133,ACT_3309,reply_1,0.99688917,1487678797881217024,R3,If these are actually real then you’re no player of mine you dirty pr1ck! [PLAYER],"[USER] [PLAYER] Not saying it’s not true, but shouldn’t she report to the police first instead of doing this if it’s true?",disagrees_with_the_post,no,no,,,
153,516,ACT_1278,reply_1,0.77311927,1453475527742967808,R4,Pls [PLAYER] go too the gym or just stay with your wife at home You stink,[USER] [PLAYER] Fr that guy is finished 😭😭😭,agrees_with_the_post,no,no,,,
154,2827,ACT_3860,reply_2,0.97882688,1500133698334863104,R5,[PLAYER] [USER] You’re shittttt ahhhhhhhhhhhh,[USER] [PLAYER] [USER] Cowardly faceless scum.,disagrees_with_the_post,no,yes,,,
155,2950,ACT_4501,reply_2,0.92307162,1491008446812110848,R5,Disgraceful behaviour by [PLAYER]  Strong correlation between mistreatment of animals and psychopathic behaviour. Time for him to fuck off back to France [URL],[USER] [PLAYER] [CLUB] if you can leave this without some serious consequences for this cretin you are equally to blame. [PLAYER] you need a serious taste of your own punishment,agrees_with_the_post,no,yes,,,
156,4584,ACT_4111,reply_1,0.73593032,1457371702552317952,R2,[PLAYER] [CLUB] Start with telling dalot to fuck back off in the dressing room and stop hugging city players,[USER] [PLAYER] [CLUB] Here he is 👀,other,no,no,,,
157,1978,ACT_5535,reply_1,0.99739707,1488985316488847104,R4,[PLAYER] Amad is shite. 60k catholics and you shat it. We don’t want you here at out club ya prick,[USER] [PLAYER] Get to your bed mate,disagrees_with_the_post,no,no,,,
158,2751,ACT_3447,reply_1,0.99669206,1491305748177260288,R5,[PLAYER] you are a fucking cunt. You deserve to go to prison. [CLUB] terminate his contract.,[USER] [PLAYER] [CLUB] Fuck the cat 😂😂😂 and fuck you lol your a deadset twat your the type of cunt that would have Greenwood’s back 😂😂😂😂,disagrees_with_the_post,no,no,,,
159,21,ACT_2450,reply_1,0.71879566,1500877338422091520,R4,Sorry from the behalf of other useless idiots except [PLAYER] and [PLAYER],[USER] [PLAYER] [PLAYER] Can't defend him anymore 😡,agrees_with_the_post,no,no,,,
160,974,ACT_2509,reply_1,0.9387961,1435191046598807552,R4,"[PLAYER] Yeah but for you only BLM matter, which means you're a joke.",[USER] [PLAYER] What do you mean by that? Does he only feed black children?,agrees_with_the_post,no,no,,,
161,3355,ACT_2347,reply_4,0.97285706,1490813534724313088,R5,"Im absolutely fuming seeing this man… Beating on a helpless defenseless cat, sick vile person [PLAYER]",[USER] [PLAYER] I wish a miserable miserable death on this ugly bastard,disagrees_with_the_post,no,no,,,
162,4924,ACT_364,reply_20,0.87911791,1487792727936933888,R6,As a Manchester United fan I will be disgusted if [PLAYER] ever plays for us again. Show him the door [CLUB] #MUFC,[USER] [PLAYER] [CLUB] I’m sorry but do we actually know if it was all legit? Might not of even been him in that recording. Sorry but I just think it all needs to be investigated properly first 🤷‍♀️,disagrees_with_the_post,yes,no,,,
163,1955,ACT_5462,reply_1,0.9945814,1434262926228131840,R4,[USER] [USER] [BODY] [PLAYER] [CLUB] I'm not your brother. Cunt,[USER] [USER] [BODY] [PLAYER] [CLUB] Who invited you in the convo ? Get out of here [URL],disagrees_with_the_post,no,no,,,
164,5131,ACT_908,reply_1,0.60548437,1502449197454446592,R6,[PLAYER] just wants more money. No one is bigger than [CLUB] if you don’t accept it [PLAYER] you can leave. And become live [PLAYER] Nobody. Goodbye.,"[USER] [PLAYER] [CLUB] [PLAYER] No one is bigger than [CLUB] , correct . It doesn’t mean club owners and fans should ride on that and treat players after they played their hearts out for the club . Imagine the likes of lukaku and Rashford earning more than salah .",disagrees_with_the_post,no,no,,,
165,785,ACT_1997,reply_1,0.75377434,1447689247469801472,R4,Naughty [PLAYER] [URL],[USER] [PLAYER] Was it disallowed?,disagrees_with_the_post,no,no,,,
166,5956,ACT_2826,reply_2,0.90850496,1498029047443566592,R6,Knobhead [PLAYER] 🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫 [URL],[USER] [PLAYER] Who looks like a prick now 😂😂,agrees_with_the_post,no,no,,,
167,4202,ACT_3746,reply_1,0.99663782,1490859211131166720,R3,Fuck me these footballers aren’t wired up properly. [PLAYER] you’re twisted fella. Vile cunt.,[PLAYER] do us a favour and boot him up and down the training pitch.,disagrees_with_the_post,no,no,,,
168,3745,ACT_1220,reply_1,0.75523049,1478659168173281280,R3,[PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [USER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] U highly paid lazy idiots need 2 step up or ship out. [CLUB] isn’t a spa!,[USER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [USER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [CLUB] Called out the whole squad.... Damn....😭😭😭,disagrees_with_the_post,yes,no,,,
169,3510,ACT_5308,reply_5,0.88561153,1472028320145415936,R5,[PLAYER] Parcus trashfood is finished,[USER] [PLAYER] Respect players.....if you're that good try to reach the position where Marcus is now.....he's one of the future of football... 🙂🙂,disagrees_with_the_post,no,no,,,
