Unnamed: 0,ACT_ID,ACT_cnt,ACT_text,ACT_text_replaced,ACT_text_normalised,ACT_text_abuse_label,ACT_text_abuse_prob,Rep_ID,Rep_cnt,Rep_text,Rep_text_replaced,Rep_text_normalised,w_cnt_reply > 5,w_cnt_reply,emoji_cnt,has_emoji,which_category_best_describes_the_reply_gold,is_the_reply_supporting_the_football_player_gold,is_the_reply_abusive_gold,which_category_best_describes_the_reply_gold_reason,is_the_reply_supporting_the_football_player_gold_reason,is_the_reply_abusive_gold_reason,_golden,type,rounds,rep_category1,rep_category2,rep_category3,rep_category4,rep_category5,rep_category6,rep_category7,rep_abusive1,rep_abusive2,rep_abusive3,rep_abusive4,rep_abusive5,rep_abusive6,rep_abusive7,rep_support1,rep_support2,rep_support3,rep_support4,rep_support5,rep_support6,rep_support7,# of unique labels,disagree,agree,other,# of labels,start_time_second1,start_time_second2,start_time_second3,start_time_second4,start_time_second5,start_time_second6,start_time_second7,end_time_second1,end_time_second2,end_time_second3,end_time_second4,end_time_second5,end_time_second6,end_time_second7,rep_abusive_annotation,% rep_abusive_annotation,# total_rep_abusive_annotation,rep_abusive_annotation_majority_cnt,rep_category_annotation,% rep_category_annotation,rep_category_annotation_majority_cnt,rep_support_annotation,% rep_support_annotation,# total_rep_support_annotation,rep_support_annotation_majority_cnt,rep_category_matched_gold,rep_abusive_matched_gold,rep_support_matched_gold,start_time_seconds1,start_time_seconds2,start_time_seconds3,start_time_seconds4,start_time_seconds5,start_time_seconds6,start_time_seconds7,end_time_seconds1,end_time_seconds2,end_time_seconds3,end_time_seconds4,end_time_seconds5,end_time_seconds6,end_time_seconds7,time_delta_seconds1,time_delta_seconds2,time_delta_seconds3,time_delta_seconds4,time_delta_seconds5,time_delta_seconds6,time_delta_seconds7,average_time_seconds,average_time_minutes,average_time_interval_seconds,time_interval (seconds)1,time_interval (seconds)2,time_interval (seconds)3,time_interval (seconds)4,time_interval (seconds)5,time_interval (seconds)6,time_interval (seconds)7,CHECK for rep_category,CHECK for rep_abusive,CHECK for rep_support,CHECK for Time,expert_review
531.0,1487716572835848194,ACT_281,"Hi @masongreenwood , you’re a piece of shit","Hi [PLAYER] , you’re a piece of shit","Hi [PLAYER1] , you’re a piece of shit",abusive,0.99652195,1487735160057602049,reply_6,"@ItsFangs @masongreenwood He’s not going to reply to you, you’re an absolute nobody","[USER] [PLAYER] He’s not going to reply to you, you’re an absolute nobody","[USER1] [PLAYER1] He’s not going to reply to you, you’re an absolute nobody",Y,11,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:19:53,9/20/2022 08:19:53,9/20/2022 08:19:53,N/A,N/A,N/A,N/A,9/20/2022 08:20:57,9/20/2022 08:20:58,9/20/2022 08:20:59,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:19:53,2022-09-20 08:19:53,2022-09-20 08:19:53,,,,,2022-09-20 08:20:57,2022-09-20 08:20:58,2022-09-20 08:20:59,,,,,12.8,13.0,13.2,,,,,13.0,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
533.0,1487716572835848194,ACT_281,"Hi @masongreenwood , you’re a piece of shit","Hi [PLAYER] , you’re a piece of shit","Hi [PLAYER1] , you’re a piece of shit",abusive,0.99652195,1487757682018865154,reply_8,"@ItsFangs @masongreenwood Hey jesse you know the term innocent till proven guilty in a court of law right ? Yeah she's brave for coming out If it's true, but only one side of the thing has been shown 

Please don't jump to conclusions your a great youtuber & I love watching your content","[USER] [PLAYER] Hey jesse you know the term innocent till proven guilty in a court of law right ? Yeah she's brave for coming out If it's true, but only one side of the thing has been shown   Please don't jump to conclusions your a great youtuber & I love watching your content","[USER1] [PLAYER1] Hey jesse you know the term innocent till proven guilty in a court of law right ? Yeah she's brave for coming out If it's true, but only one side of the thing has been shown Please don't jump to conclusions your a great youtuber & I love watching your content",Y,51,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:21:59,9/20/2022 08:22:00,9/20/2022 08:21:59,N/A,N/A,N/A,N/A,9/20/2022 08:23:03,9/20/2022 08:23:03,9/20/2022 08:23:08,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:21:59,2022-09-20 08:22:00,2022-09-20 08:21:59,,,,,2022-09-20 08:23:03,2022-09-20 08:23:03,2022-09-20 08:23:08,,,,,12.8,12.6,13.8,,,,,13.07,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
535.0,1487716572835848194,ACT_281,"Hi @masongreenwood , you’re a piece of shit","Hi [PLAYER] , you’re a piece of shit","Hi [PLAYER1] , you’re a piece of shit",abusive,0.99652195,1487794903224623108,reply_10,"@ItsFangs @masongreenwood What do you expect he plays for Man Utd, that's a normal thing for their players","[USER] [PLAYER] What do you expect he plays for Man Utd, that's a normal thing for their players","[USER1] [PLAYER1] What do you expect he plays for Man Utd, that's a normal thing for their players",Y,16,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,yes,no,no,N/A,N/A,no,no,yes,no,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:21:31,9/20/2022 08:21:32,9/20/2022 08:21:31,9/20/2022 08:25:58,9/20/2022 08:30:30,N/A,N/A,9/20/2022 08:22:36,9/20/2022 08:22:39,9/20/2022 08:22:59,9/20/2022 08:27:08,9/20/2022 08:31:34,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,1.0,5,no,0.8,5,4,no,no,no,2022-09-20 08:21:31,2022-09-20 08:21:32,2022-09-20 08:21:31,2022-09-20 08:25:58,2022-09-20 08:30:30,,,2022-09-20 08:22:36,2022-09-20 08:22:39,2022-09-20 08:22:59,2022-09-20 08:27:08,2022-09-20 08:31:34,,,13.0,13.4,17.6,14.0,12.8,,,14.16,0.24,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,no,yes,yes,no,"abusive, support"
537.0,1487716572835848194,ACT_281,"Hi @masongreenwood , you’re a piece of shit","Hi [PLAYER] , you’re a piece of shit","Hi [PLAYER1] , you’re a piece of shit",abusive,0.99652195,1487886133203767301,reply_12,"@ItsFangs @masongreenwood Can you say it louder for the people in the back?

And louder still for the apes that are trying to defend him.",[USER] [PLAYER] Can you say it louder for the people in the back?  And louder still for the apes that are trying to defend him.,[USER1] [PLAYER1] Can you say it louder for the people in the back? And louder still for the apes that are trying to defend him.,Y,23,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,yes,no,,,N/A,N/A,no,yes,no,,,N/A,N/A,2,4,1,0,5,9/20/2022 08:22:08,9/20/2022 08:22:08,9/20/2022 08:25:29,9/20/2022 08:34:33,9/20/2022 08:39:26,N/A,N/A,9/20/2022 08:23:13,9/20/2022 08:23:26,9/20/2022 08:31:12,9/20/2022 08:35:40,9/20/2022 08:40:33,N/A,N/A,no,0.67,3,2,disagrees_with_the_post,0.8,4,no,0.67,3,2,no,no,no,2022-09-20 08:22:08,2022-09-20 08:22:08,2022-09-20 08:25:29,2022-09-20 08:34:33,2022-09-20 08:39:26,,,2022-09-20 08:23:13,2022-09-20 08:23:26,2022-09-20 08:31:12,2022-09-20 08:35:40,2022-09-20 08:40:33,,,13.0,15.6,68.6,13.4,13.4,,,32.4,0.54,30 < t <= 40,10 < t <= 20,10 < t <= 20,60 < t <= 70,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
540.0,1487716572835848194,ACT_281,"Hi @masongreenwood , you’re a piece of shit","Hi [PLAYER] , you’re a piece of shit","Hi [PLAYER1] , you’re a piece of shit",abusive,0.99652195,1488253154567327747,reply_15,@ItsFangs @masongreenwood More utd scume up to no good. Now utd have two rapists,[USER] [PLAYER] More utd scume up to no good. Now utd have two rapists,[USER1] [PLAYER1] More utd scume up to no good. Now utd have two rapists,Y,12,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:15:01,9/20/2022 08:15:03,9/20/2022 08:15:19,N/A,N/A,N/A,N/A,9/20/2022 08:16:05,9/20/2022 08:16:12,9/20/2022 08:16:27,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:15:01,2022-09-20 08:15:03,2022-09-20 08:15:19,,,,,2022-09-20 08:16:05,2022-09-20 08:16:12,2022-09-20 08:16:27,,,,,12.8,13.8,13.6,,,,,13.4,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
542.0,1432384427531948032,ACT_283,Don’t believe Farteta’s lies get to Everton @MaitlandNiles,Don’t believe Farteta’s lies get to Everton [PLAYER],Don’t believe Farteta’s lies get to Everton [PLAYER1],abusive,0.6116721,1432385342200590336,reply_1,@efc18789 @MaitlandNiles Haha don't know why this made me spit my tea out,[USER] [PLAYER] Haha don't know why this made me spit my tea out,[USER1] [PLAYER1] Haha don't know why this made me spit my tea out,Y,11,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,other,disagrees_with_the_post,agrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,yes,no,no,no,no,N/A,N/A,3,3,1,1,5,9/20/2022 08:22:41,9/20/2022 08:22:41,9/20/2022 08:22:41,9/20/2022 08:27:04,9/20/2022 08:31:28,N/A,N/A,9/20/2022 08:23:42,9/20/2022 08:23:46,9/20/2022 08:23:55,9/20/2022 08:28:08,9/20/2022 08:32:54,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,0.6,3,no,0.8,5,4,no,no,no,2022-09-20 08:22:41,2022-09-20 08:22:41,2022-09-20 08:22:41,2022-09-20 08:27:04,2022-09-20 08:31:28,,,2022-09-20 08:23:42,2022-09-20 08:23:46,2022-09-20 08:23:55,2022-09-20 08:28:08,2022-09-20 08:32:54,,,12.2,13.0,14.8,12.8,17.2,,,14.0,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,no,yes,no,"category, support"
549.0,1440777710532378629,ACT_289,"You are very disappointing 
@AnthonyMartial",You are very disappointing  [PLAYER],You are very disappointing [PLAYER1],abusive,0.52628201,1440777996512628738,reply_1,@QwejoBoakye @AnthonyMartial His united career is basically over at this point,[USER] [PLAYER] His united career is basically over at this point,[USER1] [PLAYER1] His united career is basically over at this point,Y,9,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:18:17,9/20/2022 08:18:18,9/20/2022 08:18:17,N/A,N/A,N/A,N/A,9/20/2022 08:19:25,9/20/2022 08:19:25,9/20/2022 08:19:26,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:18:17,2022-09-20 08:18:18,2022-09-20 08:18:17,,,,,2022-09-20 08:19:25,2022-09-20 08:19:25,2022-09-20 08:19:26,,,,,13.6,13.4,13.8,,,,,13.6,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
554.0,1476281647066718211,ACT_291,Have that you little rat @nealmaupay18,Have that you little rat [PLAYER],Have that you little rat [PLAYER1],abusive,0.99491984,1476282785514106881,reply_4,@cpfcboiling @nealmaupay18 Nothing better than seeing that little French rat crying.,[USER] [PLAYER] Nothing better than seeing that little French rat crying.,[USER1] [PLAYER1] Nothing better than seeing that little French rat crying.,Y,9,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,yes,no,no,N/A,N/A,no,no,yes,no,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:22:49,9/20/2022 08:22:49,9/20/2022 08:22:49,9/20/2022 08:27:13,9/20/2022 08:31:43,N/A,N/A,9/20/2022 08:23:53,9/20/2022 08:23:57,9/20/2022 08:23:58,9/20/2022 08:28:19,9/20/2022 08:32:55,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,1.0,5,no,0.8,5,4,no,no,no,2022-09-20 08:22:49,2022-09-20 08:22:49,2022-09-20 08:22:49,2022-09-20 08:27:13,2022-09-20 08:31:43,,,2022-09-20 08:23:53,2022-09-20 08:23:57,2022-09-20 08:23:58,2022-09-20 08:28:19,2022-09-20 08:32:55,,,12.8,13.6,13.8,13.2,14.4,,,13.56,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,no,yes,yes,no,"abusive, support"
557.0,1491325243709083648,ACT_293,"#Zouma  #disgusting  #vile   #KurtZoumaAnimalAbuser  

No place for #AnimalAbuse #animalabuser @KurtZouma @WestHam

@RSPCA_official #sackzouma @westhamfootball 

#sackzouma 
#sackkurtzouma 
#animalabuser 
#CatKicker 
#ZoumaOut 
#westhamunited  
@NSPCC 
@rickygervais 
#RayWinstone",#Zouma  #disgusting  #vile   #KurtZoumaAnimalAbuser    No place for #AnimalAbuse #animalabuser [PLAYER] [CLUB]  [USER] #sackzouma [USER]   #sackzouma  #sackkurtzouma  #animalabuser  #CatKicker  #ZoumaOut  #westhamunited   [USER]  [USER]  #RayWinstone,#Zouma #disgusting #vile #KurtZoumaAnimalAbuser No place for #AnimalAbuse #animalabuser [PLAYER1] [CLUB] [USER1] #sackzouma [USER2] #sackzouma #sackkurtzouma #animalabuser #CatKicker #ZoumaOut #westhamunited [USER3] [USER4] #RayWinstone,abusive,0.61149156,1491325449326460929,reply_1,@ChrisPDuck @KurtZouma @WestHam @RSPCA_official @westhamfootball @NSPCC @rickygervais Bit of a weird thing to reply on a tweet about a girl dying of cancer isn’t it fella?,[USER] [PLAYER] [CLUB] [USER] [USER] [USER] [USER] Bit of a weird thing to reply on a tweet about a girl dying of cancer isn’t it fella?,[USER1] [PLAYER1] [CLUB] [USER2] [USER3] [USER4] [USER5] Bit of a weird thing to reply on a tweet about a girl dying of cancer isn’t it fella?,Y,19,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:12:35,9/20/2022 08:12:34,9/20/2022 08:12:34,N/A,N/A,N/A,N/A,9/20/2022 08:13:40,9/20/2022 08:13:38,9/20/2022 08:13:42,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:12:35,2022-09-20 08:12:34,2022-09-20 08:12:34,,,,,2022-09-20 08:13:40,2022-09-20 08:13:38,2022-09-20 08:13:42,,,,,13.0,12.8,13.6,,,,,13.13,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
558.0,1491325243709083648,ACT_293,"#Zouma  #disgusting  #vile   #KurtZoumaAnimalAbuser  

No place for #AnimalAbuse #animalabuser @KurtZouma @WestHam

@RSPCA_official #sackzouma @westhamfootball 

#sackzouma 
#sackkurtzouma 
#animalabuser 
#CatKicker 
#ZoumaOut 
#westhamunited  
@NSPCC 
@rickygervais 
#RayWinstone",#Zouma  #disgusting  #vile   #KurtZoumaAnimalAbuser    No place for #AnimalAbuse #animalabuser [PLAYER] [CLUB]  [USER] #sackzouma [USER]   #sackzouma  #sackkurtzouma  #animalabuser  #CatKicker  #ZoumaOut  #westhamunited   [USER]  [USER]  #RayWinstone,#Zouma #disgusting #vile #KurtZoumaAnimalAbuser No place for #AnimalAbuse #animalabuser [PLAYER1] [CLUB] [USER1] #sackzouma [USER2] #sackzouma #sackkurtzouma #animalabuser #CatKicker #ZoumaOut #westhamunited [USER3] [USER4] #RayWinstone,abusive,0.61149156,1491327433626505219,reply_2,@ChrisPDuck @KurtZouma @WestHam @RSPCA_official @westhamfootball @NSPCC @rickygervais Use another tweet to show your angry why this tweet? You offended we celebrated a little girls life? You really that sick in your head?,[USER] [PLAYER] [CLUB] [USER] [USER] [USER] [USER] Use another tweet to show your angry why this tweet? You offended we celebrated a little girls life? You really that sick in your head?,[USER1] [PLAYER1] [CLUB] [USER2] [USER3] [USER4] [USER5] Use another tweet to show your angry why this tweet? You offended we celebrated a little girls life? You really that sick in your head?,Y,25,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,,N/A,N/A,N/A,N/A,no,no,,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:19:30,9/20/2022 08:19:42,9/20/2022 08:24:18,N/A,N/A,N/A,N/A,9/20/2022 08:20:38,9/20/2022 08:20:47,9/20/2022 08:24:38,N/A,N/A,N/A,N/A,no,1.0,2,2,disagrees_with_the_post,1.0,3,no,1.0,2,2,no,no,no,2022-09-20 08:19:30,2022-09-20 08:19:42,2022-09-20 08:24:18,,,,,2022-09-20 08:20:38,2022-09-20 08:20:47,2022-09-20 08:24:38,,,,,13.6,13.0,4.0,,,,,13.3,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,<= 10,,,,,no,yes,yes,no,"abusive, support"
567.0,1439623421772566538,ACT_299,"@HarryMaguire93 @ManUtd Need to play with pace,quick passing and intensity!!!!Fred is pure rubbish mate!!!","[PLAYER] [CLUB] Need to play with pace,quick passing and intensity!!!!Fred is pure rubbish mate!!!","[PLAYER1] [CLUB] Need to play with pace,quick passing and intensity!!!!Fred is pure rubbish mate!!!",abusive,0.63848948,1439850486098583552,reply_1,"@farouk0098 @HarryMaguire93 @ManUtd First part correct 
Fred part not ! 
Harry Awful
AWB awful
Varane was also awful 
The whole team looks decent but the display is really poor
This team won’t win unless they play each game like they played Leeds …after that it was terrible to watch",[USER] [PLAYER] [CLUB] First part correct  Fred part not !  Harry Awful AWB awful Varane was also awful  The whole team looks decent but the display is really poor This team won’t win unless they play each game like they played Leeds …after that it was terrible to watch,[USER1] [PLAYER1] [CLUB] First part correct Fred part not ! Harry Awful AWB awful Varane was also awful The whole team looks decent but the display is really poor This team won’t win unless they play each game like they played Leeds …after that it was terrible to watch,Y,46,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,yes,no,no,no,N/A,N/A,no,yes,no,yes,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:22:53,9/20/2022 08:22:53,9/20/2022 08:22:53,9/20/2022 08:27:26,9/20/2022 08:31:54,N/A,N/A,9/20/2022 08:24:01,9/20/2022 08:24:01,9/20/2022 08:24:06,9/20/2022 08:28:29,9/20/2022 08:32:59,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,0.8,4,no,0.6,5,3,no,no,no,2022-09-20 08:22:53,2022-09-20 08:22:53,2022-09-20 08:22:53,2022-09-20 08:27:26,2022-09-20 08:31:54,,,2022-09-20 08:24:01,2022-09-20 08:24:01,2022-09-20 08:24:06,2022-09-20 08:28:29,2022-09-20 08:32:59,,,13.6,13.6,14.6,12.6,13.0,,,13.48,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
586.0,1499504334677188608,ACT_315,@Calteck10 @sportemongo Nobody is fucking buying your shit nft,[PLAYER] [USER] Nobody is fucking buying your shit nft,[PLAYER1] [USER1] Nobody is fucking buying your shit nft,abusive,0.57941937,1499641830719176704,reply_1,"@yg13i @Calteck10 @sportemongo Please educate yourself on what the future of digital trading cards will look like 👀 

https://t.co/qq5LGYQo58",[USER] [PLAYER] [USER] Please educate yourself on what the future of digital trading cards will look like 👀   [URL],[USER1] [PLAYER1] [USER2] Please educate yourself on what the future of digital trading cards will look like 👀 [URL],Y,15,1,Y,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:22:02,9/20/2022 08:22:02,9/20/2022 08:22:43,N/A,N/A,N/A,N/A,9/20/2022 08:23:08,9/20/2022 08:23:09,9/20/2022 08:23:47,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:22:02,2022-09-20 08:22:02,2022-09-20 08:22:43,,,,,2022-09-20 08:23:08,2022-09-20 08:23:09,2022-09-20 08:23:47,,,,,13.2,13.4,12.8,,,,,13.13,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
599.0,1493842822759436293,ACT_327,"Newsflash @TrentAA , it seems to bother you that City haven’t won a Champions League more than it does City fans themselves, 

By the way, you’ve only won one league title, despite apparently having the best player in every position,

Question yourself first, classless prick","Newsflash [PLAYER] , it seems to bother you that City haven’t won a Champions League more than it does City fans themselves,   By the way, you’ve only won one league title, despite apparently having the best player in every position,  Question yourself first, classless prick","Newsflash [PLAYER1] , it seems to bother you that City haven’t won a Champions League more than it does City fans themselves, By the way, you’ve only won one league title, despite apparently having the best player in every position, Question yourself first, classless prick",abusive,0.61625564,1493897913260462084,reply_1,"@NotJimWhite1 @TrentAA Oi @JimWhite try above tweet for your 🎣

And Simon, for 'chequebook manager' try elite coach 💙","[USER] [PLAYER] Oi [USER] try above tweet for your 🎣  And Simon, for 'chequebook manager' try elite coach 💙","[USER1] [PLAYER1] Oi [USER2] try above tweet for your 🎣 And Simon, for 'chequebook manager' try elite coach 💙",Y,14,2,Y,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,yes,no,no,no,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:20:24,9/20/2022 08:20:25,9/20/2022 08:20:25,9/20/2022 08:25:19,9/20/2022 09:00:09,N/A,N/A,9/20/2022 08:21:27,9/20/2022 08:21:30,9/20/2022 08:21:36,9/20/2022 08:26:27,9/20/2022 09:01:19,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,1.0,5,no,0.8,5,4,no,no,no,2022-09-20 08:20:24,2022-09-20 08:20:25,2022-09-20 08:20:25,2022-09-20 08:25:19,2022-09-20 09:00:09,,,2022-09-20 08:21:27,2022-09-20 08:21:30,2022-09-20 08:21:36,2022-09-20 08:26:27,2022-09-20 09:01:19,,,12.6,13.0,14.2,13.6,14.0,,,13.48,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,no,no,yes,no,support
605.0,1428294843453911044,ACT_331,@wjhughes19 When you fucking your agent off,[PLAYER] When you fucking your agent off,[PLAYER1] When you fucking your agent off,abusive,0.69530827,1428308638922313731,reply_1,@WatfordFC9 @wjhughes19 Will who.. full of shit lad. Jog on to palace.,[USER] [PLAYER] Will who.. full of shit lad. Jog on to palace.,[USER1] [PLAYER1] Will who.. full of shit lad. Jog on to palace.,Y,10,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,agrees_with_the_post,agrees_with_the_post,N/A,N/A,no,yes,yes,yes,yes,N/A,N/A,no,yes,no,yes,no,N/A,N/A,2,2,3,0,5,9/20/2022 08:11:29,9/20/2022 08:11:29,9/20/2022 08:11:58,9/20/2022 08:15:49,9/20/2022 08:20:08,N/A,N/A,9/20/2022 08:12:34,9/20/2022 08:12:35,9/20/2022 08:13:07,9/20/2022 08:16:53,9/20/2022 08:21:17,N/A,N/A,yes,0.8,5,4,agrees_with_the_post,0.6,3,no,0.6,5,3,no,no,no,2022-09-20 08:11:29,2022-09-20 08:11:29,2022-09-20 08:11:58,2022-09-20 08:15:49,2022-09-20 08:20:08,,,2022-09-20 08:12:34,2022-09-20 08:12:35,2022-09-20 08:13:07,2022-09-20 08:16:53,2022-09-20 08:21:17,,,13.0,13.2,13.8,12.8,13.8,,,13.32,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
606.0,1428294843453911044,ACT_331,@wjhughes19 When you fucking your agent off,[PLAYER] When you fucking your agent off,[PLAYER1] When you fucking your agent off,abusive,0.69530827,1428406996122972165,reply_2,"@WatfordFC9 @wjhughes19 Who Cares now? Watford FC fine,don't sign a Contract we will Replace you,then you become Insignificant to what we are building.Another midfielder on the plane now. Our club does not stop because of 1 player and a Greedy agent.","[USER] [PLAYER] Who Cares now? Watford FC fine,don't sign a Contract we will Replace you,then you become Insignificant to what we are building.Another midfielder on the plane now. Our club does not stop because of 1 player and a Greedy agent.","[USER1] [PLAYER1] Who Cares now? Watford FC fine,don't sign a Contract we will Replace you,then you become Insignificant to what we are building.Another midfielder on the plane now. Our club does not stop because of 1 player and a Greedy agent.",Y,39,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:08:33,9/20/2022 08:08:30,9/20/2022 08:08:52,N/A,N/A,N/A,N/A,9/20/2022 08:09:37,9/20/2022 08:09:38,9/20/2022 08:10:00,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:08:33,2022-09-20 08:08:30,2022-09-20 08:08:52,,,,,2022-09-20 08:09:37,2022-09-20 08:09:38,2022-09-20 08:10:00,,,,,12.8,13.6,13.6,,,,,13.33,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
