Unnamed: 0,JB_review,ACT_ID,ACT_cnt,Rep_ID,Rep_cnt,ACT_text,ACT_text_normalised,rep_text,Rep_text_normalised,ACT_text_notes,reply category,JB reply category,reply support,JB reply support,reply abusive,JB reply abusive,rep_text_notes
11693,Priority,1493999793030549508,ACT_4788,1494016846856601604,reply_1,@MarcusRashford You're fake news @cfbayern https://t.co/6sdUsyaidG,[PLAYER1] You're fake news [USER1] [URL],@privilege_mufc @MarcusRashford @cfbayern I believe though bro. Check their body language after Ronaldo’s goal.,[USER1] [PLAYER1] [USER2] I believe though bro. Check their body language after Ronaldo’s goal.,,,disagrees_with_the_post,,no,,no,
11766,Priority,1473794143713435649,ACT_4815,1473794368075141122,reply_1,@Madders10 How’s your cramp you time wasting little cretin https://t.co/APxmISjaCy,[PLAYER1] How’s your cramp you time wasting little cretin [URL],@ffsDH_70 @Madders10 Lucky to not have a leg broken,[USER1] [PLAYER1] Lucky to not have a leg broken,,,agrees_with_the_post,,no,,no,
11779,Priority,1487737343880667138,ACT_4833,1487771658911899650,reply_1,@masongreenwood Bye greenwood you disgusting man. Your supposed to be a role model on what kids should dream to be . And you been a role model for what not to be. Good luck in Jail. especially if this has gone of for years and it has.,[PLAYER1] Bye greenwood you disgusting man. Your supposed to be a role model on what kids should dream to be . And you been a role model for what not to be. Good luck in Jail. especially if this has gone of for years and it has.,@YNWAmat @masongreenwood Agreed mate. Unfortunately these types of actions have no explanations,[USER1] [PLAYER1] Agreed mate. Unfortunately these types of actions have no explanations,,,agrees_with_the_post,,no,,no,
11790,Priority,1503851321291862016,ACT_4843,1504064581907451904,reply_1,Dead Dutty Stinking @ManUtd.. Sorry @Cristiano 😢,Dead Dutty Stinking [CLUB].. Sorry [PLAYER1] 😢,@shakovic93 @ManUtd @Cristiano Kmt,[USER1] [CLUB] [PLAYER1] Kmt,,,agrees_with_the_post,,no,,no,
11848,Priority,1491427025114247169,ACT_4887,1491479202398363649,reply_1,Thank god it wasn't @KurtZouma playing because we all know what would have happened. #scumbag #sackzouma #RSPCA and Moyes is a cunt. I can't bench him he's one of our better players! #prick,Thank god it wasn't [PLAYER1] playing because we all know what would have happened. #scumbag #sackzouma #RSPCA and Moyes is a cunt. I can't bench him he's one of our better players! #prick,"@deedaadonna @KurtZouma Just been on the news,this cat has been reunited with its owner,after being missing for eight months,what a happy ending.","[USER1] [PLAYER1] Just been on the news,this cat has been reunited with its owner,after being missing for eight months,what a happy ending.",,,agrees_with_the_post,,no,,no,
11859,Priority,1489730337034969088,ACT_4901,1489734584405311490,reply_1,"@HarryMaguire93 @MarcusRashford @Fred08oficial @Sanchooo10 (don't care you scored a goal, deflected aways) @masongreenwood @awbissakabadspacker 🚮 criminals 
 

 #MUNMID","[PLAYER1] [PLAYER2] [PLAYER3] [PLAYER4] (don't care you scored a goal, deflected aways) [PLAYER5] [USER1] 🚮 criminals #MUNMID",Also added @JesseLingard,Also added [PLAYER1],,,agrees_with_the_post,,no,,no,
11879,Priority,1490942367461183493,ACT_4905,1490947973395750913,reply_1,Vile human being. Prosecute him @KurtZouma 😡,Vile human being. Prosecute him [PLAYER1] 😡,@TheHarryCarter @KurtZouma Why?,[USER1] [PLAYER1] Why?,,other,other,,no,,no,
12076,Priority,1490943491782090755,ACT_5035,1490951651892801536,reply_1,get @KurtZouma to fuck @WestHam,get [PLAYER1] to fuck [CLUB],@ross_law1 @KurtZouma @WestHam If it was a dog aye,[USER1] [PLAYER1] [CLUB] If it was a dog aye,,,agrees_with_the_post,,no,,no,
12201,Priority,1490155417279811584,ACT_5064,1490174443062190081,reply_1,@Cristiano CR37 old fkn bam,[PLAYER1] CR37 old fkn bam,@MattMcGibbonnn @Cristiano You celebrate a rapist,[USER1] [PLAYER1] You celebrate a rapist,,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
12357,Priority,1431565066327887872,ACT_5172,1431565354111840258,reply_1,"@HijackXO @HawksNest @ManUtd @Cristiano Sure son of bill gates use that money to get a plastic surgery and get a decent human face , fking clown.
 Mf so rich he plays COD mobile lmao , maybe get a pc rich guy.","[USER1] [USER2] [CLUB] [PLAYER1] Sure son of bill gates use that money to get a plastic surgery and get a decent human face , fking clown. Mf so rich he plays COD mobile lmao , maybe get a pc rich guy.",@Ambush1231 @HawksNest @ManUtd @Cristiano bro calling me ugly when he’s yet to look in the mirror 💀,[USER1] [USER2] [CLUB] [PLAYER1] bro calling me ugly when he’s yet to look in the mirror 💀,,,agrees_with_the_post,,no,,no,
12454,Priority,1481087113957642240,ACT_5221,1517234152101318657,reply_1,@troyparrott9 you're a parrot,[PLAYER1] you're a parrot,@Actually_Scottt @troyparrott9 your a richard,[USER1] [PLAYER1] your a richard,not abusive,,disagrees_with_the_post,,no,,no,
12501,Priority,1475678506986217473,ACT_5258,1475695242024263681,reply_1,You are a massive fraud if you leave the club because we went to europa @Cristiano,You are a massive fraud if you leave the club because we went to europa [PLAYER1],@thatvendagent @Cristiano 😭😭😭 It gets worse?,[USER1] [PLAYER1] 😭😭😭 It gets worse?,,,agrees_with_the_post,,no,,no,
12961,Priority,1495486757902630916,ACT_5414,1495487989769777157,reply_1,@Cristiano F i n i s h e d,[PLAYER1] F i n i s h e d,@mytmessi @Cristiano Okay but clear of that fraud you rep🤡,[USER1] [PLAYER1] Okay but clear of that fraud you rep🤡,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
13094,Priority,1432789036125409288,ACT_5460,1432789112050831366,reply_1,@Shoaib_267 @totalcristiano @ManUtd @Cristiano F*ck sake this trolling shit isn't for me.,[USER1] [USER2] [CLUB] [PLAYER1] F*ck sake this trolling shit isn't for me.,@Rodrygo21i @totalcristiano @ManUtd @Cristiano Fairs😭😭😭😭,[USER1] [USER2] [CLUB] [PLAYER1] Fairs😭😭😭😭,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
13191,Priority,1441755813706612737,ACT_5518,1441797736127475715,reply_1,Fuck you @B_Fernandes8. Making it closer ffs,Fuck you [PLAYER1]. Making it closer ffs,@likkle_blocks17 @B_Fernandes8 He’s your goat 😳,[USER1] [PLAYER1] He’s your goat 😳,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1,Priority,1487533604393697282,ACT_1,1487559422163316737,reply_2,@Amaddiallo_19 @Richard20049325 Hope you get thrashed. Your not a Utd player any more in my eyes. Turncoat.,[PLAYER1] [USER1] Hope you get thrashed. Your not a Utd player any more in my eyes. Turncoat.,@dexdent @Amaddiallo_19 @Richard20049325 Wait what.,[USER1] [PLAYER1] [USER2] Wait what.,,other,disagrees_with_the_post,no,no,no,no,
106,Priority,1438478611867217926,ACT_57,1438478799763611660,reply_1,@sterling7 @ManCity @ChampionsLeague shut up dive merchant,[PLAYER1] [CLUB] [BODY] shut up dive merchant,@ChrisFCB_v2 @sterling7 @ManCity @ChampionsLeague Holy W,[USER1] [PLAYER1] [CLUB] [BODY] Holy W,,other,other,no,no,no,no,
305,Priority,1484276879662194695,ACT_173,1484277081911574537,reply_2,Ben white thought he could talk to the big boys because of 1 draw😭😭😭😭no man who ever calls himself Benjamin can mug us off. You’re jotas little bitch @ben6white,Ben white thought he could talk to the big boys because of 1 draw😭😭😭😭no man who ever calls himself Benjamin can mug us off. You’re jotas little bitch [PLAYER1],@ShaunlfcT @ben6white 😂😂😂😂😂😂😂😂 https://t.co/dvbFpP02b0,[USER1] [PLAYER1] 😂😂😂😂😂😂😂😂 [URL],,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
313,Priority,1483909750110801920,ACT_178,1483910693443227655,reply_1,Back in your cage @JTanganga99,Back in your cage [PLAYER1],@SpursyLukaV3_ @JTanganga99 Only George can make a Tottenham loss funny again,[USER1] [PLAYER1] Only George can make a Tottenham loss funny again,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,really hard to tell
392,Priority,1477727799569960967,ACT_215,1477732467813539840,reply_1,"Mind the gap, you gutless prick! @officialcwood","Mind the gap, you gutless prick! [PLAYER1]",@TheRealPickers @officialcwood Where’s CT’s one. 💉 it,[USER1] [PLAYER1] Where’s CT’s one. 💉 it,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
437,Priority,1452500114183016450,ACT_242,1452524540781899777,reply_2,"@VirgilvDijk You are nothing compared to @Cristiano, NOTHING... Fucking one season wonder","[PLAYER1] You are nothing compared to [PLAYER2], NOTHING... Fucking one season wonder","@MSehlahla @VirgilvDijk @Cristiano Heal bro, heal bro.. But hurt","[USER1] [PLAYER1] [PLAYER2] Heal bro, heal bro.. But hurt",,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
563,Priority,1491109185890979840,ACT_296,1491113925605490689,reply_2,Why isn’t @KurtZouma is a cunt trending on Twitter yet?,Why isn’t [PLAYER1] is a cunt trending on Twitter yet?,@gaz_stevens @KurtZouma You remind me of this guy https://t.co/LdDXaz8tE5,[USER1] [PLAYER1] You remind me of this guy [URL],,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
767,Priority,1498435277735567360,ACT_363,1498568853038714882,reply_2,Embarrassing @masonmount_10,Embarrassing [PLAYER1],"@RickyMann4 @Redsmail @masonmount_10 When he wasn't missing sitters, he was throwing himself to the ground.","[USER1] [USER2] [PLAYER1] When he wasn't missing sitters, he was throwing himself to the ground.",,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
986,Priority,1465382236644163584,ACT_374,1465465842339090434,reply_2,well I guess you're a liar too then @Cristiano https://t.co/IGmnVdge7l,well I guess you're a liar too then [PLAYER1] [URL],@RashJuniorr @Cristiano Ooooohhhhhh sh11111111t!,[USER1] [PLAYER1] Ooooohhhhhh sh11111111t!,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
1076,Priority,1442075089177092097,ACT_429,1442079534245941249,reply_2,Fucking hell @B_Fernandes8 https://t.co/lfsrFfVi4v,Fucking hell [PLAYER1] [URL],@bashy_mc @B_Fernandes8 I think you're my hero 🤣,[USER1] [PLAYER1] I think you're my hero 🤣,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
1100,Priority,1487499718326374402,ACT_444,1487522641766408193,reply_2,Ultimate shit house. @Jamestrafford6 🤫 #bwfc https://t.co/WBCnYf45Kz,Ultimate shit house. [PLAYER1] 🤫 #bwfc [URL],@BwfcFans @Jamestrafford6 Chances of getting him on a permanent? Best thogden in Bolton atm,[USER1] [PLAYER1] Chances of getting him on a permanent? Best thogden in Bolton atm,,disagrees_with_the_post,other,no,no,no,no,
1110,Priority,1430934012055281670,ACT_452,1430934198139850757,reply_1,@CFCNick3 @ChampionsLeague @ManCity @rubendias Pudiger is shit,[USER1] [BODY] [CLUB] [PLAYER1] Pudiger is shit,"@free_mbappe_ffs @ChampionsLeague @ManCity @rubendias Werner and Pulisic terrorised yours to the point where they had to bounce out of Madrid, shameless","[USER1] [BODY] [CLUB] [PLAYER1] Werner and Pulisic terrorised yours to the point where they had to bounce out of Madrid, shameless",,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1203,Priority,1463646222514798595,ACT_491,1463663145201938435,reply_2,@necowilliams01 @LFCmillicenttt_ @ChampionsLeague @LFC Dead ground,[PLAYER1] [USER1] [BODY] [CLUB] Dead ground,"@mufc_MJ @necowilliams01 @LFCmillicenttt_ @ChampionsLeague @LFC We never leave at half time, fergies right you're fans are shite. 12,123,1234,5_0.","[USER1] [PLAYER1] [USER2] [BODY] [CLUB] We never leave at half time, fergies right you're fans are shite. 12,123,1234,5_0.",not abusive,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1281,Priority,1500290348907651072,ACT_552,1500359455820881920,reply_1,"@WestHam @karren_brady 
 @KurtZouma vile, psychopath , animal abuser's actions towards his cats is the catalyst for other people to do the same. 
 1 year old cat has been kicked in the head.
 No idea where this will end. 
 #KurtZoumaAnimalAbuser #kurtzoumapsychopath","[CLUB] [USER1] [PLAYER1] vile, psychopath , animal abuser's actions towards his cats is the catalyst for other people to do the same. 1 year old cat has been kicked in the head. No idea where this will end. #KurtZoumaAnimalAbuser #kurtzoumapsychopath",@AnnieTHunt @WestHam @karren_brady @KurtZouma The media sending his videos all over the world for weeks has nothing to do with this does it? The media were just doing their jobs because it was really important that the world saw a guy kick a cat and that cat not get hurt. You and people like you are ultimately responsible.,[USER1] [CLUB] [USER2] [PLAYER1] The media sending his videos all over the world for weeks has nothing to do with this does it? The media were just doing their jobs because it was really important that the world saw a guy kick a cat and that cat not get hurt. You and people like you are ultimately responsible.,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1284,Priority,1443551191535923203,ACT_554,1443581754724339712,reply_2,"@RBarkley8 Leg it you rat. That goal made me hate you even more, we wanted to get beat that day. Well I did anyway. Ignore those wools behind the goal celebrating. Prick.","[PLAYER1] Leg it you rat. That goal made me hate you even more, we wanted to get beat that day. Well I did anyway. Ignore those wools behind the goal celebrating. Prick.","@FalconBlues1878 @RBarkley8 Was in the bog smoking when Dzeko scored and is right, wired game that 👀","[USER1] [PLAYER1] Was in the bog smoking when Dzeko scored and is right, wired game that 👀",,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
1388,Priority,1431867187887853570,ACT_608,1431890748077748225,reply_2,F*ck @HKane and I say that with Chest!,F*ck [PLAYER1] and I say that with Chest!,@K_NERS @HKane Oh? How things can change so quickly eh?,[USER1] [PLAYER1] Oh? How things can change so quickly eh?,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1446,Priority,1477275131315572738,ACT_630,1477279609502769156,reply_2,That frigging cheat @BernardoCSilva was already on his way diving.,That frigging cheat [PLAYER1] was already on his way diving.,"@xmubashir @BernardoCSilva As if Xhaka hasn't done this shit before, his first name should be penalty 🤣😂","[USER1] [PLAYER1] As if Xhaka hasn't done this shit before, his first name should be penalty 🤣😂",,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1476,Priority,1459986242339315720,ACT_655,1459987713390747650,reply_2,@reecejames_24 You’re disgusting,[PLAYER1] You’re disgusting,@thfclp__ @reecejames_24 Cry crashstappen couldn’t even corrupt his way to victory,[USER1] [PLAYER1] Cry crashstappen couldn’t even corrupt his way to victory,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
1820,Priority,1487737293892849665,ACT_816,1487769184339644417,reply_1,Go rot in prison lol @masongreenwood,Go rot in prison lol [PLAYER1],@Khaireel_ @masongreenwood Classic United,[USER1] [PLAYER1] Classic United,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
1830,Priority,1452752936464011267,ACT_823,1452753409061396488,reply_2,You should be ashamed of yourself @branwilliams absolute bollocks sort your fucking media staff out @ManUtd https://t.co/wb2uicDWMT,You should be ashamed of yourself [PLAYER1] absolute bollocks sort your fucking media staff out [CLUB] [URL],@ZeeMufc @branwilliams @ManUtd I don’t get it ?,[USER1] [PLAYER1] [CLUB] I don’t get it ?,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
